Name,X(m),Y(m),X Velocity Avg(m/s),Y Velocity Avg(m/s),Z Velocity Avg(m/s),Static Pressure Avg(Pa),Stagnant Pressure Avg(Pa),E Avg(V)
R-Generic-4-P-30,0.295918345,-0.2,0.008349538,-2.890196E-05,-1.17237441E-14,-2.57361626E-05,NaN,NaN
R-Generic-4-P-31,0.322448969,-0.2,0.008304535,-7.955485E-05,-1.01977371E-14,-2.40862537E-05,NaN,NaN
R-Generic-4-P-32,0.348979533,-0.2,0.00825787,-0.000120698453,-9.061922E-15,-2.23744646E-05,NaN,NaN
R-Generic-4-P-33,0.375510156,-0.2,0.00821059849,-0.000154485213,-8.14607848E-15,-2.06692239E-05,NaN,NaN
R-Generic-4-P-34,0.402040839,-0.2,0.008165359,-0.000180613439,-7.395548E-15,-1.90327337E-05,NaN,NaN
R-Generic-4-P-35,0.4285714,-0.2,0.00812041853,-0.0002007696,-6.76465753E-15,-1.74348224E-05,NaN,NaN
R-Generic-4-P-36,0.455102026,-0.2,0.008077446,-0.000215764914,-6.150797E-15,-1.59239862E-05,NaN,NaN
R-Generic-4-P-37,0.4816326,-0.2,0.008036655,-0.000226365533,-5.639367E-15,-1.45066615E-05,NaN,NaN
R-Generic-4-P-38,0.5081632,-0.2,0.007998587,-0.000233165934,-5.43773129E-15,-1.31909E-05,NaN,NaN
R-Generic-4-P-39,0.534693837,-0.2,0.007963537,-0.000236692387,-5.290602E-15,-1.19816514E-05,NaN,NaN
R-Generic-4-P-40,0.561224461,-0.2,0.007930454,-0.000237520828,-5.063761E-15,-1.08632212E-05,NaN,NaN
R-Generic-4-P-41,0.5877551,-0.2,0.007899688,-0.000236315478,-4.81507229E-15,-9.84153E-06,NaN,NaN
R-Generic-4-P-42,0.6142857,-0.2,0.00787117,-0.000233467523,-4.79019747E-15,-8.909382E-06,NaN,NaN
R-Generic-4-P-43,0.640816331,-0.2,0.007845204,-0.00022937372,-4.820742E-15,-8.06614E-06,NaN,NaN
R-Generic-4-P-44,0.667346835,-0.2,0.007821497,-0.000224309566,-4.759814E-15,-7.30971669E-06,NaN,NaN
R-Generic-4-P-45,0.693877459,-0.2,0.007799313,-0.000218391928,-4.67112074E-15,-6.624631E-06,NaN,NaN
R-Generic-4-P-46,0.7204082,-0.2,0.00777880428,-0.000211959661,-4.65828226E-15,-6.00639623E-06,NaN,NaN
R-Generic-4-P-47,0.7469387,-0.2,0.00775980949,-0.000205194432,-4.67940472E-15,-5.44910836E-06,NaN,NaN
R-Generic-4-P-48,0.7734693,-0.2,0.00774246035,-0.000198282447,-4.6702466E-15,-4.95166569E-06,NaN,NaN
R-Generic-4-P-49,0.799999952,-0.2,0.00772649,-0.000191289946,-4.63790646E-15,-4.50817561E-06,NaN,NaN
