Name,X(m),Y(m),X Velocity Avg(m/s),Y Velocity Avg(m/s),Z Velocity Avg(m/s),Static Pressure Avg(Pa),Stagnant Pressure Avg(Pa),E Avg(V)
R-Generic-0-P-18,-0.5,-0.053061217,0.5626635,0.006981316,0.007816852,0.08561144,NaN,NaN
R-Generic-0-P-19,-0.5,-0.04489796,0.563542843,0.006551918,0.007000459,0.085898005,NaN,NaN
R-Generic-0-P-20,-0.5,-0.036734685,0.564436734,0.006045248,0.006046381,0.08615441,NaN,NaN
R-Generic-0-P-21,-0.5,-0.028571427,0.565324366,0.005488865,0.00505964,0.08637053,NaN,NaN
R-Generic-0-P-22,-0.5,-0.020408168,0.5661963,0.004881788,0.00406898,0.086543,NaN,NaN
R-Generic-0-P-23,-0.5,-0.012244895,0.567098856,0.004232532,0.003071956,0.08667851,NaN,NaN
R-Generic-0-P-24,-0.5,-0.004081637,0.5680329,0.003530722,0.00205719,0.08675883,NaN,NaN
R-Generic-0-P-25,-0.5,0.004081637,0.569014251,0.00275261,0.000919023,0.08679495,NaN,NaN
R-Generic-0-P-26,-0.5,0.012244895,0.5700581,0.001929155,-0.000380929,0.0867792,NaN,NaN
R-Generic-0-P-27,-0.5,0.020408154,0.571116,0.001049018,-0.001781666,0.08671222,NaN,NaN
R-Generic-0-P-28,-0.5,0.028571442,0.5721831,0.000145897,-0.003295869,0.086594395,NaN,NaN
R-Generic-0-P-29,-0.5,0.0367347,0.573156,-0.000724175,-0.00470917,0.0864392,NaN,NaN
R-Generic-0-P-30,-0.5,0.04489796,0.5740285,-0.001554869,-0.006010155,0.086247504,NaN,NaN
R-Generic-0-P-31,-0.5,0.053061232,0.5747346,-0.002299968,-0.007071246,0.08600861,NaN,NaN
R-Generic-0-P-32,-0.5,0.061224476,0.5752396,-0.002943133,-0.007884978,0.08573594,NaN,NaN
R-Generic-0-P-33,-0.5,0.06938775,0.575539649,-0.003458741,-0.008491492,0.08539034,NaN,NaN
R-Generic-0-P-34,-0.5,0.07755102,0.57562083,-0.003843297,-0.008858393,0.084985234,NaN,NaN
R-Generic-0-P-35,-0.5,0.085714296,0.5755508,-0.004081199,-0.009066622,0.084495224,NaN,NaN
R-Generic-0-P-36,-0.5,0.09387757,0.5753316,-0.004174082,-0.00903992,0.08394671,NaN,NaN
R-Generic-0-P-37,-0.5,0.102040812,0.5751056,-0.004161515,-0.008779621,0.083335005,NaN,NaN
R-Generic-0-P-38,-0.5,0.110204086,0.5748159,-0.004042984,-0.008280495,0.082683735,NaN,NaN
R-Generic-0-P-39,-0.5,0.118367329,0.574493647,-0.00388066,-0.007553883,0.08200307,NaN,NaN
R-Generic-0-P-40,-0.5,0.126530632,0.57415086,-0.003661976,-0.006655145,0.081306346,NaN,NaN
R-Generic-0-P-41,-0.5,0.134693876,0.5736993,-0.00345731,-0.005742914,0.08060427,NaN,NaN
R-Generic-0-P-42,-0.5,0.142857149,0.5731733,-0.003222501,-0.004881151,0.07991425,NaN,NaN
R-Generic-0-P-43,-0.5,0.151020423,0.5725535,-0.00301367,-0.004114709,0.07921582,NaN,NaN
R-Generic-0-P-44,-0.5,0.159183666,0.571778,-0.002787972,-0.003468498,0.07853534,NaN,NaN
R-Generic-0-P-45,-0.5,0.167346939,0.57089895,-0.002585039,-0.002814763,0.07784151,NaN,NaN
R-Generic-0-P-46,-0.5,0.175510213,0.569875956,-0.00237501,-0.002150767,0.07717464,NaN,NaN
R-Generic-0-P-47,-0.5,0.183673486,0.5687631,-0.002168151,-0.001485918,0.07648552,NaN,NaN
R-Generic-0-P-48,-0.5,0.19183673,0.5675924,-0.001930494,-0.000760559,0.075829685,NaN,NaN
R-Generic-0-P-49,-0.5,0.2,0.5663709,-0.001688046,-8.21E-05,0.07514874,NaN,NaN
