Name,X(m),Y(m),X Velocity Avg(m/s),Y Velocity Avg(m/s),Z Velocity Avg(m/s),Static Pressure Avg(Pa),Stagnant Pressure Avg(Pa),E Avg(V)
R-Generic-5-P-16,-0.5,-0.0693877637,0.007168352,5.666197E-05,7.220569E-15,1.953345E-05,NaN,NaN
R-Generic-5-P-17,-0.5,-0.06122449,0.007166441,5.030338E-05,7.20799E-15,1.961642E-05,NaN,NaN
R-Generic-5-P-18,-0.5,-0.0530612171,0.007164775,4.388226E-05,7.163421E-15,1.968874E-05,NaN,NaN
R-Generic-5-P-19,-0.5,-0.04489796,0.007163292,3.73127441E-05,7.114338E-15,1.97521858E-05,NaN,NaN
R-Generic-5-P-20,-0.5,-0.0367346853,0.00716209272,3.07070841E-05,7.046557E-15,1.980466E-05,NaN,NaN
R-Generic-5-P-21,-0.5,-0.0285714269,0.00716108223,2.39808633E-05,6.9775906E-15,1.9847741E-05,NaN,NaN
R-Generic-5-P-22,-0.5,-0.0204081684,0.007160361,1.72515629E-05,6.895213E-15,1.98795387E-05,NaN,NaN
R-Generic-5-P-23,-0.5,-0.0122448951,0.00715983333,1.04265164E-05,6.81249753E-15,1.99016376E-05,NaN,NaN
R-Generic-5-P-24,-0.5,-0.00408163667,0.007159591,3.63699883E-06,6.71798178E-15,1.991226E-05,NaN,NaN
R-Generic-5-P-25,-0.5,0.00408163667,0.007159574,-3.2266646E-06,6.62350457E-15,1.99130463E-05,NaN,NaN
R-Generic-5-P-26,-0.5,0.0122448951,0.00715982355,-1.00112093E-05,6.517456E-15,1.990237E-05,NaN,NaN
R-Generic-5-P-27,-0.5,0.0204081535,0.00716029061,-1.685185E-05,6.41200976E-15,1.988176E-05,NaN,NaN
R-Generic-5-P-28,-0.5,0.0285714418,0.0071610217,-2.3566743E-05,6.29483927E-15,1.98500657E-05,NaN,NaN
R-Generic-5-P-29,-0.5,0.0367347,0.00716197956,-3.032315E-05,6.17901175E-15,1.98082926E-05,NaN,NaN
R-Generic-5-P-30,-0.5,0.04489796,0.00716318656,-3.690617E-05,6.051144E-15,1.975603E-05,NaN,NaN
R-Generic-5-P-31,-0.5,0.053061232,0.00716463663,-4.351839E-05,5.92551724E-15,1.9693638E-05,NaN,NaN
R-Generic-5-P-32,-0.5,0.0612244755,0.007166283,-4.99105554E-05,5.78751524E-15,1.962171E-05,NaN,NaN
R-Generic-5-P-33,-0.5,0.06938775,0.007168175,-5.63216126E-05,5.65279E-15,1.9539586E-05,NaN,NaN
R-Generic-5-P-34,-0.5,0.07755102,0.00717025856,-6.246942E-05,5.50542362E-15,1.9449044E-05,NaN,NaN
R-Generic-5-P-35,-0.5,0.0857142955,0.00717258,-6.862634E-05,5.36241355E-15,1.93482047E-05,NaN,NaN
R-Generic-5-P-36,-0.5,0.09387757,0.007175029,-7.448218E-05,5.206562E-15,1.92404532E-05,NaN,NaN
R-Generic-5-P-37,-0.5,0.102040812,0.00717774965,-8.033681E-05,5.056153E-15,1.91222371E-05,NaN,NaN
R-Generic-5-P-38,-0.5,0.110204086,0.007180551,-8.585996E-05,4.89279E-15,1.8998835E-05,NaN,NaN
R-Generic-5-P-39,-0.5,0.118367329,0.00718361,-9.136959E-05,4.73587E-15,1.886466E-05,NaN,NaN
R-Generic-5-P-40,-0.5,0.126530632,0.00718671037,-9.65259E-05,4.56592136E-15,1.872726E-05,NaN,NaN
R-Generic-5-P-41,-0.5,0.134693876,0.007190088,-0.000101656566,4.40327833E-15,1.85788667E-05,NaN,NaN
R-Generic-5-P-42,-0.5,0.142857149,0.0071934443,-0.0001064235,4.227569E-15,1.84292367E-05,NaN,NaN
R-Generic-5-P-43,-0.5,0.151020423,0.00719707739,-0.000111146226,4.05987466E-15,1.82683652E-05,NaN,NaN
R-Generic-5-P-44,-0.5,0.159183666,0.00720064156,-0.000115499839,3.8791E-15,1.81081687E-05,NaN,NaN
R-Generic-5-P-45,-0.5,0.167346939,0.00720447768,-0.000119794138,3.707003E-15,1.79366925E-05,NaN,NaN
R-Generic-5-P-46,-0.5,0.175510213,0.00720822345,-0.000123731545,3.52192848E-15,1.77677957E-05,NaN,NaN
R-Generic-5-P-47,-0.5,0.183673486,0.007212226,-0.00012758,3.346167E-15,1.75875539E-05,NaN,NaN
R-Generic-5-P-48,-0.5,0.19183673,0.00721609034,-0.000131079913,3.15773E-15,1.74115139E-05,NaN,NaN
R-Generic-5-P-49,-0.5,0.2,0.00722021,-0.000134482776,2.979037E-15,1.72243472E-05,NaN,NaN
