Name,X(m),Y(m),X Velocity Avg(m/s),Y Velocity Avg(m/s),Z Velocity Avg(m/s),Static Pressure Avg(Pa),Stagnant Pressure Avg(Pa),E Avg(V)
R-Generic-6-P-20,0.03061223,-0.2,0.6269158,0.01616883,-0.005977144,-0.094570465,NaN,NaN
R-Generic-6-P-21,0.057142854,-0.2,0.627970755,0.005712094,-0.005935388,-0.09753551,NaN,NaN
R-Generic-6-P-22,0.08367342,-0.2,0.6261736,-0.003643479,-0.006101532,-0.09106102,NaN,NaN
R-Generic-6-P-23,0.1102041,-0.2,0.6219518,-0.010581009,-0.007275924,-0.07819832,NaN,NaN
R-Generic-6-P-24,0.136734664,-0.2,0.6160132,-0.015610837,-0.008828658,-0.061963186,NaN,NaN
R-Generic-6-P-25,0.163265288,-0.2,0.609793961,-0.018928127,-0.00937285,-0.04556437,NaN,NaN
R-Generic-6-P-26,0.189795852,-0.2,0.6044721,-0.020267617,-0.009305843,-0.030815458,NaN,NaN
R-Generic-6-P-27,0.216326475,-0.2,0.600042462,-0.019377643,-0.009580386,-0.018508986,NaN,NaN
R-Generic-6-P-28,0.242857158,-0.2,0.5962241,-0.01779257,-0.010404808,-0.009014741,NaN,NaN
R-Generic-6-P-29,0.269387722,-0.2,0.5927709,-0.016811919,-0.011309918,-0.003462247,NaN,NaN
R-Generic-6-P-30,0.295918345,-0.2,0.5902956,-0.015172516,-0.011096594,-0.00054261,NaN,NaN
R-Generic-6-P-31,0.322448969,-0.2,0.588147759,-0.013684022,-0.011090066,-0.000491851,NaN,NaN
R-Generic-6-P-32,0.348979533,-0.2,0.585727751,-0.011654705,-0.012240168,-0.00145041,NaN,NaN
R-Generic-6-P-33,0.375510156,-0.2,0.584201932,-0.009304021,-0.012301226,-0.003295993,NaN,NaN
R-Generic-6-P-34,0.402040839,-0.2,0.5836991,-0.009073072,-0.012009665,-0.005572736,NaN,NaN
R-Generic-6-P-35,0.4285714,-0.2,0.582348645,-0.008272167,-0.011028129,-0.008107226,NaN,NaN
R-Generic-6-P-36,0.455102026,-0.2,0.581130743,-0.006485322,-0.00998574,-0.010311808,NaN,NaN
R-Generic-6-P-37,0.4816326,-0.2,0.581124663,-0.00542166,-0.009072367,-0.012501623,NaN,NaN
R-Generic-6-P-38,0.5081632,-0.2,0.580921769,-0.006011171,-0.007015977,-0.014778856,NaN,NaN
R-Generic-6-P-39,0.534693837,-0.2,0.579915941,-0.005554268,-0.004538214,-0.017287402,NaN,NaN
R-Generic-6-P-40,0.561224461,-0.2,0.5791155,-0.003831007,-0.004207246,-0.01932021,NaN,NaN
R-Generic-6-P-41,0.5877551,-0.2,0.5792077,-0.002593148,-0.004436787,-0.020839801,NaN,NaN
R-Generic-6-P-42,0.6142857,-0.2,0.5797768,-0.003171935,-0.002174748,-0.021812677,NaN,NaN
R-Generic-6-P-43,0.640816331,-0.2,0.5787556,-0.004030887,0.000770604,-0.022709519,NaN,NaN
R-Generic-6-P-44,0.667346835,-0.2,0.5768654,-0.003215816,0.000534363,-0.02409436,NaN,NaN
R-Generic-6-P-45,0.693877459,-0.2,0.575655043,-0.001897723,-0.000835758,-0.02579105,NaN,NaN
R-Generic-6-P-46,0.7204082,-0.2,0.575304,-0.001549987,-8.69E-05,-0.026556747,NaN,NaN
R-Generic-6-P-47,0.7469387,-0.2,0.5751168,-0.002196899,0.002427395,-0.026332133,NaN,NaN
R-Generic-6-P-48,0.7734693,-0.2,0.573926866,-0.003055244,0.004655438,-0.02723434,NaN,NaN
R-Generic-6-P-49,0.799999952,-0.2,0.5728331,-0.003078626,0.00509419,-0.028757183,NaN,NaN
