Name,X(m),Y(m),X Velocity Avg(m/s),Y Velocity Avg(m/s),Z Velocity Avg(m/s),Static Pressure Avg(Pa),Stagnant Pressure Avg(Pa),E Avg(V)
R-Generic-7-P-21,0.8,-0.0285714269,0.00317057082,-0.000107986241,-6.697029E-17,-2.95880045E-06,NaN,NaN
R-Generic-7-P-22,0.8,-0.0204081684,0.002989921,-7.86445744E-05,-3.17253332E-16,-2.94008078E-06,NaN,NaN
R-Generic-7-P-23,0.8,-0.0122448951,0.00287002046,-4.80042727E-05,-4.82207228E-16,-2.92790332E-06,NaN,NaN
R-Generic-7-P-24,0.8,-0.00408163667,0.002806832,-1.59286155E-05,-5.69384653E-16,-2.92177219E-06,NaN,NaN
R-Generic-7-P-25,0.8,0.00408163667,0.00280700158,1.60385371E-05,-5.60290166E-16,-2.9217947E-06,NaN,NaN
R-Generic-7-P-26,0.8,0.0122448951,0.00287018926,4.811646E-05,-4.555017E-16,-2.92793E-06,NaN,NaN
R-Generic-7-P-27,0.8,0.0204081535,0.00299042161,7.87506651E-05,-2.56554077E-16,-2.94016559E-06,NaN,NaN
R-Generic-7-P-28,0.8,0.0285714418,0.00317109516,0.000108098546,4.45128519E-17,-2.95888776E-06,NaN,NaN
R-Generic-7-P-29,0.8,0.0367347,0.0033951113,0.000134973525,4.221215E-16,-2.98386112E-06,NaN,NaN
R-Generic-7-P-30,0.8,0.04489796,0.00366828125,0.00015935376,8.923744E-16,-3.01595173E-06,NaN,NaN
R-Generic-7-P-31,0.8,0.053061232,0.00396683859,0.000180707459,1.40051477E-15,-3.05478761E-06,NaN,NaN
R-Generic-7-P-32,0.8,0.0612244755,0.00429686252,0.000198788883,1.96648016E-15,-3.10184851E-06,NaN,NaN
R-Generic-7-P-33,0.8,0.06938775,0.004633786,0.000213766456,2.514462E-15,-3.1548575E-06,NaN,NaN
R-Generic-7-P-34,0.8,0.07755102,0.00498191128,0.000225201424,3.05960074E-15,-3.21577227E-06,NaN,NaN
R-Generic-7-P-35,0.8,0.0857142955,0.005321091,0.000233796774,3.53338672E-15,-3.28198939E-06,NaN,NaN
R-Generic-7-P-36,0.8,0.09387757,0.005652494,0.000238987952,3.93792775E-15,-3.355944E-06,NaN,NaN
R-Generic-7-P-37,0.8,0.102040812,0.00596378325,0.000241991584,4.2405417E-15,-3.43410716E-06,NaN,NaN
R-Generic-7-P-38,0.8,0.110204086,0.006252825,0.000242243856,4.427997E-15,-3.51926451E-06,NaN,NaN
R-Generic-7-P-39,0.8,0.118367329,0.00651600258,0.000241052345,4.513546E-15,-3.60637432E-06,NaN,NaN
R-Generic-7-P-40,0.8,0.126530632,0.006748694,0.000237925487,4.47354945E-15,-3.69813847E-06,NaN,NaN
R-Generic-7-P-41,0.8,0.134693876,0.00695476867,0.000234032035,4.3551965E-15,-3.79019366E-06,NaN,NaN
R-Generic-7-P-42,0.8,0.142857149,0.00712837745,0.000228971257,4.132699E-15,-3.88504168E-06,NaN,NaN
R-Generic-7-P-43,0.8,0.151020423,0.00727824448,0.000223713476,3.8638094E-15,-3.97847134E-06,NaN,NaN
R-Generic-7-P-44,0.8,0.159183666,0.00739860674,0.0002179444,3.526605E-15,-4.07260859E-06,NaN,NaN
R-Generic-7-P-45,0.8,0.167346939,0.00750001241,0.000212339641,3.172422E-15,-4.164116E-06,NaN,NaN
R-Generic-7-P-46,0.8,0.175510213,0.0075777215,0.000206625264,2.785441E-15,-4.25468852E-06,NaN,NaN
R-Generic-7-P-47,0.8,0.183673486,0.00764167774,0.0002012719,2.402991E-15,-4.34190542E-06,NaN,NaN
R-Generic-7-P-48,0.8,0.19183673,0.00768850371,0.000196011548,2.01467676E-15,-4.426976E-06,NaN,NaN
R-Generic-7-P-49,0.8,0.2,0.00772613753,0.000191159561,1.64383864E-15,-4.508294E-06,NaN,NaN
